ID,DisplayType,ItemDisplayInfoID,DefaultIconFileDataID,UiOrder,PlayerConditionID
2534,0,16084,133127,253400,0
2535,6,11408,132582,253500,0
2536,8,11537,132965,253600,0
2537,1,6027,135053,253700,0
2538,8,3983,132961,253800,0
2539,5,5611,134583,253900,0
2540,5,16103,134584,254000,0
2541,8,16105,132965,254100,0
2542,1,10495,135040,254200,0
2543,5,14787,134583,254300,0
2544,1,16111,135043,254400,0
2545,6,5615,132582,254500,0
2546,0,16115,133078,254600,0
2547,3,14945,132745,254700,0
2548,6,16118,132535,254800,0
2549,0,16119,133078,254900,0
2550,8,13172,132963,255000,0
2551,3,23666,132739,255100,0
2552,11,16126,132405,255200,0
2553,11,5639,132394,255300,0
2554,11,16128,135280,255400,0
2555,11,4911,135340,255500,0
2556,11,15887,133054,255600,0
2557,11,16130,135650,255700,0
2558,4,16036,132511,255800,0
2559,5,15680,134592,255900,0
2560,3,16134,132718,256000,0
2561,8,16060,132949,256100,0
2562,6,16059,132542,256200,0
2564,11,20071,135322,256400,0
2565,11,16146,133055,256500,0
2566,11,16147,135321,256600,0
2567,11,19272,132415,256700,0
2568,11,22234,135130,256800,0
2569,11,25053,135350,256900,0
2570,3,5386,132740,257000,0
2571,0,182704,133694,257100,0
2572,11,20326,135661,257200,0
2573,3,28398,132739,257300,0
2574,6,3766,132589,257400,0
2575,8,9386,132962,257500,0
2576,5,4149,134584,257600,0
2577,1,10662,135044,257700,0
2578,4,3418,132504,257800,0
2579,6,5387,132589,257900,0
2580,7,4448,132613,258000,0
2581,8,9578,132963,258100,0
2582,5,3414,134584,258200,0
2583,3,3413,132739,258300,0
2584,3,9594,135010,258400,0
2585,6,157538,132543,258500,0
2586,7,16636,132605,258600,0
2587,8,16633,132957,258700,0
2588,1,9746,135049,258800,0
2589,5,11845,134594,258900,0
2590,3,19901,132642,259000,0
2591,4,21354,132514,259100,0
2592,0,178242,133134,259200,0
2593,4,4315,132501,259300,0
2594,6,11832,132535,259400,0
2595,7,8197,132602,259500,0
2596,3,14689,132717,259600,0
2597,9,23038,133770,259700,0
2598,8,11833,132949,259800,0
2599,0,178129,133127,259900,0
2600,5,7765,134586,260000,0
2601,1,11232,135054,260100,0
2602,7,26103,132602,260200,0
2603,3,21244,132628,260300,0
2604,9,26118,133766,260400,0
2605,8,18339,132938,260500,0
2606,4,18994,132495,260600,0
2607,6,19452,132535,260700,0
2608,0,178486,133078,260800,0
2609,5,24545,134592,260900,0
2610,1,26114,135057,261000,0
2611,13,26120,134948,261100,0
2612,7,27329,132613,261200,0
2613,3,10856,132749,261300,0
2614,8,10858,132962,261400,0
2615,4,10732,132503,261500,0
2616,6,11244,132539,261600,0
2617,5,10851,134583,261700,0
2618,1,10855,135060,261800,0
2619,7,27345,132606,261900,0
2620,3,13028,132746,262000,0
2621,8,27341,132951,262100,0
2622,6,13520,132583,262200,0
2623,0,178483,133159,262300,0
2624,5,13519,134583,262400,0
2625,0,15921,133117,262500,0
2626,3,8435,132718,262600,0
2627,0,15321,132513,262700,0
2628,11,18354,135355,262800,0
2629,11,26591,135355,262900,0
2630,12,18343,135493,263000,0
2631,12,18350,135491,263100,0
2632,12,168977,135613,263200,0
2633,12,18355,135492,263300,0
2634,12,18346,135473,263400,0
2635,5,12169,134582,263500,0
2636,8,16488,132939,263600,0
2637,12,168978,135617,263700,0
2638,3,11598,132634,263800,0
2639,11,20081,135280,263900,0
2640,1,8434,135038,264000,0
2641,5,5469,134591,264100,0
2642,11,19721,133043,264200,0
2643,6,5470,132539,264300,0
2644,7,16506,132605,264400,0
2645,11,18342,135327,264500,0
2646,0,18689,132482,264600,0
2647,5,11838,134582,264700,0
2648,1,9562,135049,264800,0
2649,3,9563,132647,264900,0
2650,5,4388,134594,265000,0
2651,6,4389,132541,265100,0
2652,9,24297,133754,265200,0
2653,11,20073,135353,265300,0
2654,11,22232,135662,265400,0
2655,11,20076,135340,265500,0
2656,11,16539,135316,265600,0
2657,3,9782,135007,265700,0
2658,6,8959,132536,265800,0
2659,7,7522,132612,265900,0
2660,9,17238,133770,266000,0
2661,8,7523,132953,266100,0
2662,1,8814,135054,266200,0
2663,5,7520,134586,266300,0
2664,3,17236,132666,266400,0
2665,4,7519,132518,266500,0
2666,0,18728,132767,266600,0
2667,6,12113,132535,266700,0
2668,7,8201,132602,266800,0
2669,3,13330,132717,266900,0
2670,9,23063,133769,267000,0
2671,8,12114,132949,267100,0
2672,5,11069,134586,267200,0
2673,1,12531,135054,267300,0
2674,7,22500,132602,267400,0
2675,3,17930,132639,267500,0
2676,9,26228,133757,267600,0
2677,8,16685,132949,267700,0
2678,4,17798,132515,267800,0
2679,6,21172,132539,267900,0
2680,5,17700,134583,268000,0
2681,1,26217,135058,268100,0
2682,7,27373,132615,268200,0
2683,3,11216,132646,268300,0
2684,8,27374,132963,268400,0
2685,4,8871,132508,268500,0
2686,6,27376,132589,268600,0
2687,0,178488,133124,268700,0
2688,5,11219,134592,268800,0
2689,1,18035,135059,268900,0
2690,13,18790,134948,269000,0
2691,3,2317,135017,269100,0
2692,6,9675,132539,269200,0
2693,7,12147,132608,269300,0
2694,9,13984,133768,269400,0
2695,8,6095,132940,269500,0
2696,1,17271,135033,269600,0
2697,5,2318,134593,269700,0
2698,3,17276,132670,269800,0
2699,4,10103,132493,269900,0
2700,0,17274,133090,270000,0
2701,4,12835,132501,270100,0
2702,6,17317,132535,270200,0
2703,7,17316,132602,270300,0
2704,3,9059,132720,270400,0
2705,9,23066,133770,270500,0
2706,8,17314,132949,270600,0
2707,0,178132,133076,270700,0
2708,5,3834,134586,270800,0
2709,1,4934,135054,270900,0
2710,7,26313,132616,271000,0
2711,3,15579,132749,271100,0
2712,9,26323,133754,271200,0
2713,8,19630,132943,271300,0
2714,4,19629,132519,271400,0
2715,6,15581,132589,271500,0
2716,0,26315,132767,271600,0
2717,5,15580,134583,271700,0
2718,1,26321,135054,271800,0
2719,7,9498,132615,271900,0
2720,3,7173,132627,272000,0
2721,13,25901,134953,272100,0
2722,8,17474,132960,272200,0
2723,4,7212,132507,272300,0
2724,6,21398,132587,272400,0
2725,0,178490,133118,272500,0
2726,5,7174,134581,272600,0
2727,1,9497,135060,272700,0
2728,13,27222,134950,272800,0
2729,0,18392,133072,272900,0
2730,0,178131,133076,273000,0
2731,11,17599,135468,273100,0
2732,11,17600,135469,273200,0
2733,11,17602,135467,273300,0
2734,11,17788,133061,273400,0
2735,0,178241,133130,273500,0
2736,0,15926,133117,273600,0
2737,0,27052,132767,273700,0
2738,0,178240,133135,273800,0
2739,11,46840,133056,273900,0
2740,7,8366,132616,274000,0
2741,3,8318,132749,274100,0
2742,8,8321,132938,274200,0
2743,4,7790,132492,274300,0
2744,6,13924,132535,274400,0
2745,5,8319,134583,274500,0
2746,1,22309,135040,274600,0
2747,8,29519,132963,274700,0
2748,11,45946,135350,274800,0
2749,0,15368,133120,274900,0
2750,11,20032,135355,275000,0
2751,12,21025,135154,275100,0
2752,11,18328,132405,275200,0
2753,11,18264,135654,275300,0
2754,11,20249,135351,275400,0
2755,11,18268,135432,275500,0
2756,6,14883,132587,275600,0
2757,7,18029,132615,275700,0
2758,1,5892,135056,275800,0
2759,8,19056,132951,275900,0
2760,11,18270,135327,276000,0
2761,0,21301,133127,276100,0
2762,8,13348,132958,276200,0
2763,5,18274,134590,276300,0
2764,9,22996,133770,276400,0
2765,6,12384,132536,276500,0
2766,12,20553,135499,276600,0
2767,5,21403,134592,276700,0
2768,13,18824,134953,276800,0
2769,13,18826,134948,276900,0
2770,4,11588,132516,277000,0
2771,3,12793,132723,277100,0
2772,5,12345,134581,277200,0
2773,11,20274,135165,277300,0
2774,7,18352,132618,277400,0
2775,8,24631,132946,277500,0
2776,12,168979,135616,277600,0
2777,11,19620,133049,277700,0
2778,5,11619,134586,277800,0
2779,3,11906,135009,277900,0
2780,11,22233,135131,278000,0
2781,11,20193,135357,278100,0
2782,11,18312,133054,278200,0
2783,0,18322,133117,278300,0
2784,12,168980,134536,278400,0
2785,11,18324,133044,278500,0
2786,11,18325,135352,278600,0
2787,11,21238,135578,278700,0
2788,12,20556,135489,278800,0
2789,11,18330,133718,278900,0
2790,7,18331,132605,279000,0
2791,0,15347,133117,279100,0
2792,1,18333,135049,279200,0
2793,0,157930,133130,279300,0
2794,7,11188,132611,279400,0
2795,3,5350,132718,279500,0
2796,13,8296,134955,279600,0
2797,8,18364,132951,279700,0
2798,11,19645,133489,279800,0
2799,11,20323,135152,279900,0
2800,11,20595,135638,280000,0
2801,6,4623,132539,280100,0
2802,7,6038,132608,280200,0
2803,12,168981,135611,280300,0
2804,11,18373,133483,280400,0
2805,13,18374,134956,280500,0
2806,11,19298,132394,280600,0
2807,11,20311,134298,280700,0
2808,3,11404,132720,280800,0
2809,5,12101,134585,280900,0
2810,11,21514,135225,281000,0
2811,11,24351,132398,281100,0
2812,11,22235,135128,281200,0
2813,11,19309,132394,281300,0
2814,11,20269,135168,281400,0
2815,5,22426,134588,281500,0
2816,11,18403,132405,281600,0
2817,11,19295,132415,281700,0
2818,12,168982,135615,281800,0
2819,11,18406,133045,281900,0
2820,12,15238,135467,282000,0
2821,11,18409,135347,282100,0
2822,0,121645,132995,282200,0
2823,3,18428,135018,282300,0
2824,6,18431,132535,282400,0
2825,11,19553,135350,282500,0
2826,9,22988,133757,282600,0
2827,11,5417,135158,282700,0
2828,11,20424,135147,282800,0
2829,3,9021,135011,282900,0
2831,11,20348,135151,283100,0
2832,8,66439,457874,283200,0
2833,6,66014,446083,283300,0
2834,11,20574,135654,283400,0
2835,11,19307,132397,283500,0
2836,11,20300,135473,283600,0
2837,1,18497,135054,283700,0
2838,0,18498,133135,283800,0
2839,7,28156,132601,283900,0
2840,1,18901,135033,284000,0
2841,3,68820,349115,284100,0
2842,5,66312,367075,284200,0
2843,5,6362,134589,284300,0
2844,6,7762,132539,284400,0
2845,11,20432,135159,284500,0
2846,11,18531,133479,284600,0
2847,13,18533,134952,284700,0
2848,8,18991,132961,284800,0
2849,3,18883,132659,284900,0
2850,11,19302,132400,285000,0
2851,6,4440,132541,285100,0
2852,8,16412,132956,285200,0
2853,6,11220,132588,285300,0
2854,7,28118,132605,285400,0
2855,11,18572,133486,285500,0
2856,8,17416,132960,285600,0
2857,13,18822,134948,285700,0
2858,6,12841,132535,285800,0
2859,6,23644,132588,285900,0
2860,9,28097,133757,286000,0
2861,3,26513,132658,286100,0
2862,3,12115,132751,286200,0
2863,11,18578,133038,286300,0
2864,5,5822,134593,286400,0
2865,0,11976,133149,286500,0
2866,12,28307,135469,286600,0
2867,6,157539,132536,286700,0
2868,9,28299,133760,286800,0
2869,13,20900,134959,286900,0
2870,6,14791,132582,287000,0
2871,0,8380,133121,287100,0
2872,8,18586,132952,287200,0
2873,4,27323,132515,287300,0
2874,11,22223,135562,287400,0
2875,11,20475,135654,287500,0
2876,11,20289,135162,287600,0
2877,11,19130,132403,287700,0
2878,11,19746,133060,287800,0
2879,9,28326,133754,287900,0
2880,9,28297,133774,288000,0
2881,8,10696,132957,288100,0
2882,13,20975,134961,288200,0
2883,11,13488,135280,288300,0
2884,6,11297,132543,288400,0
2885,9,70260,133774,288500,0
2886,4,9183,132514,288600,0
2887,6,140573,132579,288700,0
2888,8,11876,132939,288800,0
2889,3,17635,135010,288900,0
2890,4,13037,132506,289000,0
2891,6,13038,132582,289100,0
2892,7,13039,132611,289200,0
2893,9,27521,133753,289300,0
2894,8,22686,132946,289400,0
2895,13,18823,134955,289500,0
2896,3,12168,132627,289600,0
2897,6,25946,132537,289700,0
2898,7,11108,132611,289800,0
2899,15,179741,135153,289900,0
2900,8,11393,132952,290000,0
2901,5,8190,134590,290100,0
2902,3,25944,132656,290200,0
2903,6,14842,132539,290300,0
2904,7,16420,132604,290400,0
2905,7,14890,132612,290500,0
2906,9,25938,133770,290600,0
2907,4,13069,132500,290700,0
2908,3,27751,135010,290800,0
2909,8,27753,132961,290900,0
2910,5,27755,134594,291000,0
2911,4,28477,132514,291100,0
2912,11,27756,134333,291200,0
2913,1,24501,135039,291300,0
2914,3,17572,132725,291400,0
2915,9,25975,133766,291500,0
2916,4,13014,132493,291600,0
2917,13,26121,134953,291700,0
2918,1,5381,135038,291800,0
2919,9,26006,133762,291900,0
2920,3,27856,132661,292000,0
2921,6,8062,132537,292100,0
2922,8,8063,132958,292200,0
2923,1,27764,135039,292300,0
2924,3,27769,132739,292400,0
2925,7,27783,132602,292500,0
2926,8,27778,132945,292600,0
2927,4,27777,132495,292700,0
2928,5,27770,134583,292800,0
2929,1,27776,135046,292900,0
2930,13,26060,134955,293000,0
2931,3,28424,132647,293100,0
2932,6,50497,132539,293200,0
2933,7,28418,132612,293300,0
2934,8,28422,132956,293400,0
2935,5,25280,134587,293500,0
2936,3,28425,132663,293600,0
2937,4,25282,132504,293700,0
2938,7,12186,132611,293800,0
2939,0,182733,133117,293900,0
2940,8,11467,132956,294000,0
2941,5,9749,134587,294100,0
2942,6,25980,132539,294200,0
2943,7,25786,132606,294300,0
2944,3,25787,132634,294400,0
2945,9,26250,133757,294500,0
2946,8,25788,132962,294600,0
2947,4,25784,132515,294700,0
2948,0,25991,132768,294800,0
2949,5,26249,134583,294900,0
2950,1,25790,135040,295000,0
2951,3,28064,135017,295100,0
2952,4,25311,132499,295200,0
2953,6,28088,132539,295300,0
2954,7,28057,132608,295400,0
2955,8,28062,132955,295500,0
2956,1,28068,135033,295600,0
2957,15,179742,134333,295700,0
2958,5,25150,134588,295800,0
2959,3,28074,132664,295900,0
2960,6,3172,132541,296000,0
2961,0,13323,132514,296100,0
2962,8,2481,132949,296200,0
2963,5,3065,134594,296300,0
2964,6,25004,132589,296400,0
2965,7,26155,132616,296500,0
2966,3,25002,132631,296600,0
2967,9,27794,133759,296700,0
2968,8,26162,132946,296800,0
2969,4,25003,132516,296900,0
2970,5,19517,134583,297000,0
2971,1,27790,135057,297100,0
2972,3,8145,135017,297200,0
2973,9,15040,133754,297300,0
2974,5,5855,134593,297400,0
2975,1,28409,135033,297500,0
2976,3,28417,132644,297600,0
2977,0,28414,133693,297700,0
2978,13,25940,134949,297800,0
2979,9,23073,133753,297900,0
2980,8,8346,132959,298000,0
2981,1,5240,135049,298100,0
2982,7,7651,132608,298200,0
2983,6,14870,132589,298300,0
2984,7,25931,132612,298400,0
2985,3,25932,132750,298500,0
2986,8,25933,132960,298600,0
2987,4,14868,132500,298700,0
2988,5,25934,134584,298800,0
2989,1,25935,135054,298900,0
2990,13,18819,134951,299000,0
2991,0,142033,133131,299100,0
2992,1,26116,135033,299200,0
2993,3,27800,132664,299300,0
2994,15,179743,134125,299400,0
2995,4,8196,132501,299500,0
2996,6,157548,132535,299600,0
2997,7,17886,132615,299700,0
2998,3,11901,132720,299800,0
2999,9,23018,133770,299900,0
3000,8,11903,132956,300000,0
3001,5,12918,134592,300100,0
3002,1,12520,135032,300200,0
3003,7,26181,132600,300300,0
3004,3,26183,132759,300400,0
3005,13,18666,134948,300500,0
3006,9,13963,133772,300600,0
3007,4,6215,132497,300700,0
3008,6,9699,132589,300800,0
3009,0,26170,132767,300900,0
3010,5,11285,134586,301000,0
3011,1,9697,135036,301100,0
3012,3,19829,132722,301200,0
3013,8,23774,132957,301300,0
3014,4,11238,132500,301400,0
3015,0,22516,133127,301500,0
3016,5,11675,134586,301600,0
3017,1,18011,135054,301700,0
3018,7,27350,132602,301800,0
3019,6,27349,132588,301900,0
3020,0,157943,133151,302000,0
3021,3,24352,132718,302100,0
3022,5,20405,134589,302200,0
3023,3,19141,132654,302300,0
3024,5,8236,134591,302400,0
3025,8,8307,132939,302500,0
3026,3,24951,132679,302600,0
3027,3,19114,135013,302700,0
3028,0,182698,514301,302800,0
3029,8,19111,132953,302900,0
3030,8,9534,132952,303000,0
3031,3,8161,132649,303100,0
3032,3,9575,132683,303200,0
3033,8,11126,132943,303300,0
3034,0,18860,133693,303400,0
3035,0,182703,133129,303500,0
3036,6,21154,132539,303600,0
3037,1,4925,135056,303700,0
3038,1,12867,135056,303800,0
3039,1,17703,135054,303900,0
3040,0,18872,133131,304000,0
3041,6,9048,132539,304100,0
3042,0,18877,133132,304200,0
3043,0,16396,133694,304300,0
3044,3,13119,132645,304400,0
3045,0,19000,132767,304500,0
3046,3,14606,132666,304600,0
3047,5,20209,134591,304700,0
3048,6,18933,132539,304800,0
3049,5,10199,134591,304900,0
3050,5,10636,134582,305000,0
3051,2,18916,135027,305100,0
3052,3,19142,132662,305200,0
3053,2,11977,135028,305300,0
3054,2,18923,135029,305400,0
3055,2,18348,135027,305500,0
3056,3,9745,132724,305600,0
3057,6,2496,132543,305700,0
3058,7,28124,132606,305800,0
3059,0,157941,133164,305900,0
3060,8,29002,132957,306000,0
3061,1,10177,135049,306100,0
3062,5,5346,134589,306200,0
3063,3,28165,132687,306300,0
3064,4,7200,132492,306400,0
3065,4,9965,132505,306500,0
3066,6,5823,132535,306600,0
3067,7,12955,132613,306700,0
3068,3,6020,132632,306800,0
3069,8,19017,132946,306900,0
3070,1,12951,135044,307000,0
3071,7,15661,132613,307100,0
3072,3,15659,132750,307200,0
3073,13,20972,135964,307300,0
3074,9,26331,133754,307400,0
3075,8,19717,132963,307500,0
3076,4,19163,132524,307600,0
3077,6,19164,132587,307700,0
3078,0,26330,132767,307800,0
3079,5,15660,134584,307900,0
3080,1,26329,135061,308000,0
3081,3,7804,132722,308100,0
3082,8,27364,132955,308200,0
3083,4,5512,132502,308300,0
3084,6,5514,132542,308400,0
3085,5,5513,134589,308500,0
3086,1,5511,135039,308600,0
3087,7,2880,132607,308700,0
3088,6,25281,132543,308800,0
3089,7,27601,132611,308900,0
3090,0,27606,132767,309000,0
3091,9,27607,133769,309100,0
3092,8,27602,132955,309200,0
3093,1,27605,135037,309300,0
3094,5,27598,134590,309400,0
3095,3,27609,132680,309500,0
3096,4,27614,132514,309600,0
3097,3,27599,132651,309700,0
3098,3,25000,132725,309800,0
3099,6,3395,132541,309900,0
3100,7,27719,132604,310000,0
3101,9,27721,133762,310100,0
3102,4,1107,132500,310200,0
3103,8,2981,132958,310300,0
3104,5,4263,134586,310400,0
3105,1,27733,135039,310500,0
3106,3,13199,132632,310600,0
3107,6,15669,132586,310700,0
3108,9,26304,133758,310800,0
3109,8,13203,132944,310900,0
3110,4,13200,132496,311000,0
3111,0,26255,132768,311100,0
3112,5,13426,134584,311200,0
3113,1,15663,135033,311300,0
3114,7,15670,132613,311400,0
3115,7,27426,132615,311500,0
3116,3,27427,132746,311600,0
3117,8,27428,132965,311700,0
3118,4,27429,132519,311800,0
3119,6,27425,132583,311900,0
3120,0,19759,133071,312000,0
3121,5,27430,134583,312100,0
3122,3,25457,135021,312200,0
3123,7,25460,132604,312300,0
3124,6,25459,132542,312400,0
3125,9,24065,133768,312500,0
3126,0,9864,132768,312600,0
3127,8,27639,132940,312700,0
3128,5,27629,134593,312800,0
3129,1,27640,135033,312900,0
3130,3,27645,132653,313000,0
3131,4,25306,132493,313100,0
3132,4,8316,132501,313200,0
3133,6,18958,132541,313300,0
3134,7,7116,132617,313400,0
3135,9,27743,133762,313500,0
3136,8,27745,132957,313600,0
3137,3,13650,132646,313700,0
3138,5,8389,134586,313800,0
3139,1,8387,135055,313900,0
3140,4,17750,132500,314000,0
3141,6,17865,132536,314100,0
3142,7,26122,132617,314200,0
3143,3,17862,132629,314300,0
3144,13,26152,134951,314400,0
3145,0,25826,132767,314500,0
3146,8,16683,132960,314600,0
3147,5,17935,134586,314700,0
3148,1,23490,135054,314800,0
3149,3,25314,132751,314900,0
3150,8,25317,132963,315000,0
3151,4,27411,132521,315100,0
3152,6,27405,132584,315200,0
3153,0,27408,132767,315300,0
3154,5,25315,134586,315400,0
3155,1,22594,135061,315500,0
3156,7,27406,132613,315600,0
3157,1,9718,135052,315700,0
3158,9,22995,133754,315800,0
3159,0,157942,133163,315900,0
3160,8,28083,132957,316000,0
3161,3,28112,132658,316100,0
3162,3,28078,135021,316200,0
3163,9,23042,133770,316300,0
3164,8,19005,132937,316400,0
3165,0,27809,133148,316500,0
3166,1,4942,135054,316600,0
3167,4,5583,132502,316700,0
3168,9,26173,133766,316800,0
3169,13,26176,134956,316900,0
3170,0,22855,133127,317000,0
3171,1,26164,135059,317100,0
3172,6,27400,132535,317200,0
3173,7,27402,132602,317300,0
3174,3,27397,132739,317400,0
3175,4,9067,132495,317500,0
3176,0,27404,132767,317600,0
3177,5,9068,134581,317700,0
3178,1,27403,135044,317800,0
3179,1,27867,135041,317900,0
3180,9,15214,133758,318000,0
3181,3,28992,132671,318100,0
3182,5,25198,134586,318200,0
3183,3,23665,132649,318300,0
3184,3,9652,132717,318400,0
3185,4,7728,132501,318500,0
3186,6,9653,132535,318600,0
3187,7,18978,132615,318700,0
3188,9,23048,133754,318800,0
3189,0,18985,133076,318900,0
3190,5,11280,134586,319000,0
3191,1,18983,135042,319100,0
3192,7,17743,132602,319200,0
3193,3,23672,132751,319300,0
3194,9,26278,133770,319400,0
3195,8,17741,132937,319500,0
3196,4,17737,132500,319600,0
3197,6,23783,132589,319700,0
3198,5,17738,134586,319800,0
3199,1,9071,135054,319900,0
3200,6,27380,132535,320000,0
3201,7,17372,132602,320100,0
3202,3,9137,132723,320200,0
3203,0,178481,133123,320300,0
3204,8,27381,132938,320400,0
3205,5,27383,134583,320500,0
3206,1,16458,135049,320600,0
3207,3,9583,135008,320700,0
3208,9,26126,133772,320800,0
3209,0,15916,133153,320900,0
3210,3,28479,132670,321000,0
3211,7,27847,132612,321100,0
3212,6,25478,132541,321200,0
3213,8,15684,132959,321300,0
3214,0,15432,133694,321400,0
3215,5,4395,134586,321500,0
3216,1,23936,135046,321600,0
3217,3,8664,132722,321700,0
3218,7,24798,132602,321800,0
3219,3,13423,132751,321900,0
3220,9,26259,133766,322000,0
3221,8,26244,132938,322100,0
3222,4,13381,132500,322200,0
3223,6,26237,132584,322300,0
3224,0,27804,133345,322400,0
3225,5,13424,134586,322500,0
3226,1,27805,135054,322600,0
3227,3,13204,132647,322700,0
3228,6,13207,132535,322800,0
3229,8,23645,132938,322900,0
3230,4,13205,132493,323000,0
3231,5,13206,134583,323100,0
3232,1,27422,135033,323200,0
3233,7,27420,132602,323300,0
3234,0,18976,133693,323400,0
3235,0,157929,133117,323500,0
3236,3,19049,132629,323600,0
3237,4,8827,132495,323700,0
3238,8,7732,132953,323800,0
3239,6,6143,132536,323900,0
3240,7,5322,132602,324000,0
3241,6,19917,132541,324100,0
3242,13,18811,135940,324200,0
3243,13,18776,134949,324300,0
3244,13,20873,134950,324400,0
3245,13,20831,136185,324500,0
3246,13,20833,135940,324600,0
3247,3,22553,132744,324700,0
3248,8,26352,132940,324800,0
3249,4,17939,132501,324900,0
3250,6,18555,132586,325000,0
3251,0,25438,133074,325100,0
3252,5,17932,134588,325200,0
3253,1,26364,135033,325300,0
3254,7,18556,132606,325400,0
3255,6,17752,132589,325500,0
3256,7,26362,132612,325600,0
3257,3,26332,132741,325700,0
3258,8,17753,132966,325800,0
3259,4,16460,132502,325900,0
3260,5,17751,134583,326000,0
3261,1,26337,135032,326100,0
3262,3,18012,132751,326200,0
3263,6,18013,132589,326300,0
3264,8,23471,132937,326400,0
3265,4,17949,132517,326500,0
3266,0,25422,133101,326600,0
3267,5,19267,134584,326700,0
3268,1,23612,135054,326800,0
3269,7,18014,132616,326900,0
3270,3,6082,132723,327000,0
3271,5,3201,134592,327100,0
3272,6,4014,132539,327200,0
3273,0,28173,133681,327300,0
3274,0,178154,133138,327400,0
3275,6,27771,132535,327500,0
3276,6,157547,132538,327600,0
3277,4,11837,132519,327700,0
3278,8,11844,132952,327800,0
3279,7,17646,132606,327900,0
3280,4,7755,132515,328000,0
3281,0,17718,133149,328100,0
3282,0,178279,133149,328200,0
3283,0,178280,133149,328300,0
3284,0,19409,133149,328400,0
3285,0,178281,133149,328500,0
3286,0,16098,133146,328600,0
3287,0,23161,133151,328700,0
3288,12,168983,135616,328800,0
3289,0,17729,133127,328900,0
3290,0,18138,133149,329000,0
3291,5,73560,443398,329100,0
3292,8,12542,132936,329200,0
3293,3,10719,135009,329300,0
3294,5,19918,134587,329400,0
3295,12,20649,135489,329500,0
3296,11,28796,132395,329600,0
3297,12,28747,135463,329700,0
3298,11,20149,135351,329800,0
3299,0,178239,133756,329900,0
3300,6,7056,132535,330000,0
3301,3,7774,132723,330100,0
3302,3,9548,132723,330200,0
3303,8,28685,132945,330300,0
3304,0,23166,133151,330400,0
3305,11,19550,132392,330500,0
3306,11,19551,135274,330600,0
3307,11,19552,135325,330700,0
3308,11,19555,135637,330800,0
3309,11,6436,135641,330900,0
3310,11,18391,132398,331000,0
3311,11,19617,133043,331100,0
3312,11,20259,135165,331200,0
3313,11,20189,135341,331300,0
3314,6,7458,132539,331400,0
3315,0,22928,132767,331500,0
3316,8,28800,132945,331600,0
3317,7,28711,133345,331700,0
3318,5,19900,134584,331800,0
3319,5,23390,134583,331900,0
3320,8,11144,132940,332000,0
3321,9,28209,133770,332100,0
3322,11,19311,135575,332200,0
3323,8,11985,132955,332300,0
3324,5,7646,134592,332400,0
3325,1,19991,135040,332500,0
3326,6,28238,132541,332600,0
3327,13,20820,134948,332700,0
3328,11,22229,135662,332800,0
3329,11,20570,135341,332900,0
3330,11,20275,135150,333000,0
3331,6,18832,132536,333100,0
3332,6,28263,132588,333200,0
3333,6,66454,457740,333300,0
3334,11,20297,135322,333400,0
3335,12,28267,135463,333500,0
3336,7,16027,132611,333600,0
3337,6,13383,132582,333700,0
3338,15,179744,133729,333800,0
3339,6,4630,132536,333900,0
3340,5,7080,134585,334000,0
3341,0,5257,133119,334100,0
3342,1,8220,135049,334200,0
3343,7,28343,132616,334300,0
3344,4,8401,132500,334400,0
3345,0,15304,133124,334500,0
3346,0,19920,132767,334600,0
3347,11,19779,135355,334700,0
3348,11,2669,135344,334800,0
3349,3,19953,132658,334900,0
3350,3,28710,132747,335000,0
3351,8,28688,132943,335100,0
3352,12,21027,135465,335200,0
3353,13,20974,134963,335300,0
3354,4,28684,132500,335400,0
3355,4,13389,132513,335500,0
3356,1,28744,135059,335600,0
3357,3,13131,132743,335700,0
3358,8,7763,132966,335800,0
3359,0,178238,133140,335900,0
3360,3,17636,132627,336000,0
3361,6,19794,132535,336100,0
3362,8,17639,132617,336200,0
3363,4,13437,132504,336300,0
3364,11,20030,135279,336400,0
3365,4,27310,132504,336500,0
3366,7,19806,132607,336600,0
3367,6,157541,132541,336700,0
3368,11,20035,135348,336800,0
3369,11,19892,133048,336900,0
3370,3,9026,132679,337000,0
3371,5,9028,134591,337100,0
3372,8,12870,132951,337200,0
3373,4,9189,132498,337300,0
3374,9,26015,133762,337400,0
3375,11,19835,135277,337500,0
3376,11,20293,135164,337600,0
3377,3,22365,132720,337700,0
3378,11,20273,135652,337800,0
3379,0,19838,133127,337900,0
3380,12,20788,135466,338000,0
3381,11,19869,133486,338100,0
3382,5,11030,134594,338200,0
3383,11,20258,135169,338300,0
3384,3,17671,132743,338400,0
3385,11,20571,135348,338500,0
3386,8,20476,132940,338600,0
3387,11,20502,135325,338700,0
3388,11,20538,135325,338800,0
3389,11,20031,135353,338900,0
3390,11,28262,133047,339000,0
3391,5,8181,134588,339100,0
3392,0,28196,133123,339200,0
3393,3,28178,132663,339300,0
3394,3,21537,132629,339400,0
3395,13,20985,134954,339500,0
3396,13,20986,134954,339600,0
3397,13,20987,134954,339700,0
3398,15,179745,134333,339800,0
3399,12,25077,135469,339900,0
3400,11,28629,133053,340000,0
3401,12,21096,135139,340100,0
3402,12,21098,135139,340200,0
3403,12,21101,135469,340300,0
3404,12,21111,135495,340400,0
3405,12,21112,135489,340500,0
3406,12,21113,135495,340600,0
3407,9,28731,133760,340700,0
