ID,ItemID,ItemAppearanceModifierID,ItemAppearanceID,OrderIndex,TransmogSourceTypeEnum
36461,71103,0,15829,0,3
36462,71104,0,15836,0,1
36463,71105,0,15820,0,3
36464,71106,0,15826,0,3
36465,71107,0,15534,0,1
36466,71108,0,15829,0,3
36467,71109,0,15836,0,1
36468,71110,0,15820,0,3
36469,71111,0,15826,0,3
36470,71115,0,15838,0,9
36471,71116,0,15839,0,9
36472,71117,0,15840,0,9
36473,71118,0,15841,0,9
36474,71119,0,15842,0,9
36475,71120,0,15843,0,9
36476,71121,0,15844,0,9
36477,71122,0,15845,0,9
36478,71130,0,15636,0,3
36479,71131,0,15846,0,3
36480,71138,0,15847,0,9
36481,71139,0,15834,0,9
36482,71142,0,4384,0,9
36483,71145,0,15848,0,9
36484,71150,0,15849,0,3
36485,71151,0,15850,0,3
36486,71152,0,15851,0,9
36487,71154,0,15851,0,9
36488,71156,0,15852,0,9
36489,71157,0,15543,0,9
36490,71158,0,15829,0,9
36491,71159,0,15820,0,9
36492,71160,0,15534,0,9
36493,71161,0,15836,0,9
36494,71162,0,15826,0,9
36495,71163,0,15853,0,9
36496,71164,0,15854,0,9
36497,71165,0,15855,0,9
36498,71166,0,15856,0,9
36499,71167,0,15857,0,9
36500,71168,0,15858,0,9
36501,71169,0,15859,0,9
36502,71170,0,15860,0,9
36503,71171,0,15861,0,9
36504,71172,0,15862,0,9
36505,71173,0,15863,0,9
36506,71174,0,15864,0,9
36507,71175,0,15865,0,9
36508,71176,0,15866,0,9
36509,71177,0,15867,0,9
36510,71178,0,15868,0,9
36511,71179,0,15869,0,9
36512,71180,0,15870,0,9
36513,71189,0,15871,0,9
36514,71190,0,15819,0,9
36515,71191,0,15872,0,9
36516,71192,0,15541,0,9
36517,71193,0,15873,0,9
36518,71194,0,15814,0,9
36519,71195,0,15874,0,9
36520,71196,0,15532,0,9
36521,71197,0,15875,0,9
36522,71198,0,15876,0,9
36523,71199,0,15825,0,9
36524,71200,0,15877,0,9
36525,71201,0,15536,0,9
36526,71202,0,15821,0,9
36527,71203,0,15878,0,9
36528,71204,0,15830,0,9
36529,71205,0,15879,0,9
36530,71206,0,15880,0,9
36531,71218,0,15851,0,9
36532,71227,0,15881,0,3
36533,71228,0,15817,0,3
36534,71229,0,15815,0,3
36535,71230,0,15815,0,3
36536,71249,0,15882,0,3
36537,71250,0,15883,0,3
36538,71253,0,15884,0,3
36539,71254,0,15885,0,3
36540,71255,0,15886,0,3
36541,71258,0,15887,0,3
36542,71260,0,14044,0,3
36543,71261,0,15788,0,3
36544,71262,0,15853,0,3
36545,71263,0,15819,0,3
36546,71264,0,15724,0,3
36547,71265,0,15880,0,3
36548,71266,0,15765,0,3
36549,71267,0,15888,0,2
36550,71268,0,15889,0,2
36551,71269,0,15890,0,2
36552,71270,0,15891,0,2
36553,71271,0,15535,0,1
36554,71272,0,15761,0,3
36555,71273,0,15762,0,1
36556,71274,0,15763,0,3
36557,71275,0,15764,0,3
36558,71276,0,15535,0,1
36559,71277,0,15761,0,3
36560,71278,0,15762,0,1
36561,71279,0,15763,0,3
36562,71280,0,15764,0,3
36563,71281,0,15536,0,1
36564,71282,0,15821,0,3
36565,71283,0,15878,0,1
36566,71284,0,15830,0,3
36567,71285,0,15879,0,3
36568,71286,0,15706,0,1
36569,71287,0,15707,0,3
36570,71288,0,15708,0,1
36571,71289,0,15709,0,3
36572,71290,0,15710,0,3
36573,71291,0,15875,0,3
36574,71292,0,15532,0,1
36575,71293,0,15892,0,3
36576,71294,0,15831,0,1
36577,71295,0,15814,0,3
36578,71296,0,15875,0,3
36579,71297,0,15532,0,1
36580,71298,0,15892,0,3
36581,71299,0,15873,0,1
36582,71300,0,15814,0,3
36583,71301,0,15875,0,3
36584,71302,0,15532,0,1
36585,71303,0,15892,0,3
36586,71304,0,15873,0,1
36587,71305,0,15814,0,3
36588,71312,0,15633,0,1
36589,71313,0,15542,0,1
36590,71314,0,15641,0,1
36591,71315,0,15540,0,1
36592,71323,0,15893,0,1
36593,71325,0,5351,0,5
36594,71326,0,8783,0,5
36595,71331,0,3638,0,5
36596,71332,0,12007,0,5
36597,71340,0,15875,0,1
36598,71341,0,15853,0,1
36599,71342,0,15681,0,1
36600,71343,0,15710,0,1
36601,71344,0,15796,0,1
36602,71345,0,15644,0,1
36603,71346,0,15531,0,1
36604,71347,0,15850,0,1
36605,71349,0,15836,0,1
36606,71350,0,15711,0,1
36607,71351,0,15539,0,1
36608,71352,0,15520,0,1
36609,71353,0,15894,0,1
36610,71355,0,15895,0,1
36611,71356,0,15896,0,1
36612,71357,0,15897,0,1
36613,71358,0,15706,0,1
36614,71359,0,15898,0,4
36615,71360,0,15515,0,4
36616,71361,0,15899,0,4
36617,71362,0,15633,0,4
36618,71365,0,15724,0,4
36619,71366,0,15816,0,4
36620,71368,0,10971,0,9
36621,71388,0,15900,0,9
36622,71389,0,15901,0,9
36623,71390,0,15901,0,9
36624,71391,0,15902,0,9
36625,71392,0,15903,0,9
36626,71393,0,15904,0,9
36627,71394,0,15905,0,9
36628,71395,0,15906,0,9
36629,71396,0,15907,0,9
36630,71397,0,15908,0,9
36631,71398,0,15909,0,9
36632,71399,0,15910,0,9
36633,71400,0,15911,0,9
36634,71402,0,15650,0,1
36635,71403,0,15731,0,1
36636,71404,0,15798,0,1
36637,71405,0,15781,0,1
36638,71406,0,15912,0,1
36639,71407,0,15913,0,1
36640,71408,0,15914,0,1
36641,71409,0,15915,0,1
36642,71410,0,15858,0,1
36643,71411,0,15856,0,1
36644,71412,0,15916,0,1
36645,71413,0,15676,0,1
36646,71414,0,15917,0,1
36647,71415,0,15900,0,1
36648,71416,0,15649,0,1
36649,71417,0,15727,0,1
36650,71418,0,15786,0,1
36651,71419,0,15800,0,1
36652,71420,0,15780,0,1
36653,71421,0,15918,0,1
36654,71422,0,15516,0,1
36655,71424,0,15857,0,1
36656,71425,0,15919,0,1
36657,71426,0,15673,0,1
36658,71427,0,15920,0,1
36659,71428,0,15652,0,1
36660,71429,0,15730,0,1
36661,71430,0,15801,0,1
36662,71431,0,15802,0,1
36663,71432,0,15785,0,1
36664,71434,0,15901,0,1
36665,71435,0,15691,0,1
36666,71436,0,15855,0,1
36667,71437,0,15921,0,1
36668,71438,0,15922,0,1
36669,71439,0,15678,0,1
36670,71440,0,15648,0,1
36671,71441,0,15185,0,1
36672,71442,0,15729,0,1
36673,71443,0,15911,0,1
36674,71444,0,15784,0,1
36675,71445,0,15183,0,1
36676,71447,0,15923,0,1
36677,71448,0,15924,0,1
36678,71450,0,15860,0,1
36679,71451,0,15925,0,1
36680,71452,0,15677,0,1
36681,71453,0,15675,0,1
36682,71454,0,15926,0,1
36683,71455,0,15647,0,1
36684,71456,0,15651,0,1
36685,71457,0,15726,0,1
36686,71458,0,15782,0,1
36687,71459,0,15783,0,1
36688,71460,0,15927,0,1
36689,71461,0,15693,0,1
36690,71462,0,15928,0,1
36691,71463,0,15861,0,1
36692,71464,0,15929,0,1
36693,71465,0,15674,0,1
36694,71466,0,15930,0,1
36695,71467,0,15646,0,1
36696,71468,0,15728,0,1
36697,71469,0,15799,0,1
36698,71470,0,15804,0,1
36699,71471,0,15694,0,1
36700,71473,0,15931,0,1
36701,71474,0,15859,0,1
36702,71475,0,15671,0,1
36703,71476,0,15799,0,3
36704,71477,0,15800,0,3
36705,71478,0,15801,0,3
36706,71479,0,15802,0,3
36707,71480,0,15803,0,3
36708,71481,0,15799,0,3
36709,71482,0,15800,0,3
36710,71483,0,15801,0,3
36711,71484,0,15802,0,3
36712,71485,0,15803,0,3
36713,71486,0,15857,0,3
36714,71487,0,15858,0,3
36715,71488,0,15856,0,3
36716,71489,0,15859,0,3
36717,71490,0,15860,0,3
36718,71491,0,15858,0,3
36719,71492,0,15856,0,3
36720,71493,0,15859,0,3
36721,71494,0,15857,0,3
36722,71495,0,15860,0,3
36723,71496,0,15858,0,3
36724,71497,0,15856,0,3
36725,71498,0,15859,0,3
36726,71499,0,15857,0,3
36727,71500,0,15860,0,3
36728,71501,0,15727,0,3
36729,71502,0,15728,0,3
36730,71503,0,15729,0,3
36731,71504,0,15730,0,3
36732,71505,0,15731,0,3
36733,71507,0,15689,0,3
36734,71508,0,15690,0,3
36735,71509,0,15691,0,3
36736,71510,0,15692,0,3
36737,71511,0,15693,0,3
36738,71512,0,15678,0,3
36739,71513,0,15673,0,3
36740,71514,0,15674,0,3
36741,71515,0,15675,0,3
36742,71516,0,15676,0,3
36743,71517,0,15678,0,3
36744,71518,0,15673,0,3
36745,71519,0,15674,0,3
36746,71520,0,15675,0,3
36747,71521,0,15932,0,3
36748,71522,0,15678,0,3
36749,71523,0,15673,0,3
36750,71524,0,15674,0,3
36751,71525,0,15675,0,3
36752,71526,0,15676,0,3
36753,71527,0,15753,0,3
36754,71528,0,15754,0,3
36755,71529,0,15755,0,3
36756,71530,0,15756,0,3
36757,71531,0,15757,0,3
36758,71532,0,15753,0,3
36759,71533,0,15754,0,3
36760,71534,0,15755,0,3
36761,71535,0,15756,0,3
36762,71536,0,15757,0,3
36763,71537,0,15647,0,3
36764,71538,0,15648,0,3
36765,71539,0,15649,0,3
36766,71540,0,15650,0,3
36767,71541,0,15651,0,3
36768,71542,0,15929,0,3
36769,71543,0,15921,0,3
36770,71544,0,15933,0,3
36771,71545,0,15934,0,3
36772,71546,0,15922,0,3
36773,71547,0,15929,0,3
36774,71548,0,15921,0,3
36775,71549,0,15933,0,3
36776,71550,0,15934,0,3
36777,71551,0,15922,0,3
36778,71552,0,15929,0,3
36779,71553,0,15921,0,3
36780,71554,0,15933,0,3
36781,71555,0,15916,0,3
36782,71556,0,15922,0,3
36783,71557,0,15632,0,3
36784,71558,0,15935,0,3
36785,71559,0,15936,0,3
36786,71560,0,15937,0,3
36787,71561,0,15732,0,3
36788,71562,0,15926,0,3
36789,71568,0,15938,0,9
36790,71569,0,15652,0,9
36791,71570,0,15732,0,5
36793,71572,0,15758,0,9
36794,71575,0,15940,0,3
36795,71579,0,15184,0,3
36796,71581,0,15861,0,9
36797,71582,0,15919,0,9
36798,71583,0,15677,0,5
36799,71584,0,15804,0,9
36800,71585,0,15786,0,5
36801,71592,0,15941,0,9
36802,71593,0,15942,0,9
36803,71594,0,15943,0,3
36804,71595,0,15918,0,3
36805,71596,0,15944,0,3
36806,71597,0,15913,0,3
36807,71598,0,15945,0,3
36808,71599,0,15783,0,3
36809,71600,0,15781,0,3
36810,71601,0,15782,0,3
36811,71602,0,15784,0,3
36812,71603,0,15785,0,3
36813,71604,0,15781,0,3
36814,71605,0,15782,0,3
36815,71606,0,15783,0,3
36816,71607,0,15784,0,3
36817,71608,0,15785,0,3
36818,71611,0,15946,0,1
36819,71612,0,15789,0,1
36820,71613,0,15947,0,1
36821,71614,0,15689,0,1
36822,71615,0,15948,0,1
36823,71616,0,15896,0,1
36824,71640,0,15846,0,4
36825,71641,0,15905,0,3
36826,71713,0,15950,0,9
36827,71732,0,15951,0,9
36828,71736,0,15952,0,9
36829,71739,0,15953,0,9
36830,71741,0,12342,0,9
36831,71744,0,15954,0,9
36832,71745,0,15919,0,9
36833,71746,0,15955,0,9
36834,71747,0,15925,0,9
36835,71748,0,15934,0,9
36836,71749,0,15922,0,9
36837,71750,0,15956,0,9
36838,71751,0,15921,0,9
36839,71752,0,15929,0,9
36840,71753,0,15957,0,9
36841,71754,0,15923,0,9
36842,71755,0,15958,0,9
36843,71756,0,15943,0,9
36844,71757,0,15918,0,9
36845,71758,0,15944,0,9
36846,71759,0,15913,0,9
36847,71760,0,15945,0,9
36848,71761,0,15939,0,9
36849,71762,0,15959,0,9
36850,71763,0,15960,0,9
36851,71764,0,15961,0,9
36852,71765,0,15962,0,9
36853,71766,0,15963,0,9
36854,71767,0,15964,0,9
36855,71768,0,15965,0,9
36856,71769,0,15966,0,9
36857,71770,0,15967,0,9
36858,71774,0,15915,0,1
36859,71775,0,15828,0,1
36860,71776,0,15968,0,1
36861,71777,0,15969,0,1
36862,71778,0,15920,0,1
36863,71779,0,15634,0,1
36864,71780,0,15521,0,1
36865,71781,0,15970,0,1
36866,71782,0,15971,0,1
36867,71783,0,15972,0,1
36868,71784,0,15973,0,1
36869,71785,0,15974,0,1
36870,71786,0,15185,0,1
36871,71787,0,15822,0,1
36872,71797,0,15975,0,1
36873,71798,0,15975,0,1
36874,71963,0,15976,0,9
36875,71969,0,15977,0,9
36876,71980,0,15978,0,8
36877,71981,0,15979,0,8
36878,71982,0,15980,0,8
36879,71983,0,15981,0,8
36880,71984,0,15982,0,8
36881,71985,0,15983,0,8
36882,71986,0,15984,0,8
36883,71987,0,15985,0,8
36884,71988,0,15986,0,8
36885,71989,0,15987,0,8
36886,71990,0,15988,0,8
36887,71991,0,15989,0,8
36888,71992,0,15990,0,8
36889,71993,0,15991,0,8
36890,71994,0,15992,0,8
36891,71995,0,15993,0,8
36892,71996,0,15994,0,8
36893,71997,0,15995,0,8
36894,72019,0,15996,0,9
36895,72020,0,15997,0,9
36897,72022,0,862,0,9
36898,72023,0,665,0,9
36899,72024,0,11239,0,9
36900,72032,0,665,0,9
36901,72034,0,11239,0,9
36902,72036,0,665,0,9
36903,72037,0,665,0,9
36904,72038,0,665,0,9
36905,72039,0,802,0,9
36906,72040,0,155,0,9
36907,72041,0,607,0,9
36908,72069,0,4384,0,9
36909,72098,0,15998,0,9
36910,72107,0,12342,0,9
36911,72156,0,15999,0,9
36912,72158,0,16000,0,9
36913,72202,0,16001,0,9
36914,72203,0,16002,0,9
36915,72204,0,16003,0,9
36916,72205,0,16004,0,9
36917,72206,0,16005,0,9
36918,72207,0,16006,0,9
36919,72208,0,16007,0,9
36920,72209,0,16008,0,9
36921,72210,0,16009,0,9
36922,72211,0,16010,0,9
36923,72212,0,16011,0,9
36924,72213,0,16012,0,9
36925,72214,0,16013,0,9
36926,72215,0,16014,0,9
36927,72216,0,16015,0,9
36928,72217,0,16016,0,9
36929,72218,0,16017,0,9
36930,72219,0,16018,0,9
36931,72220,0,16019,0,9
36932,72221,0,16020,0,9
36933,72222,0,16021,0,9
36934,72223,0,16022,0,9
36935,72224,0,16023,0,9
36936,72225,0,16024,0,9
36937,72226,0,16025,0,9
36938,72227,0,16026,0,9
36939,72228,0,16027,0,9
36940,72229,0,16028,0,9
36941,72230,0,16029,0,9
36942,72231,0,16030,0,9
36943,72232,0,16031,0,9
36944,72233,0,16032,0,9
36945,72242,0,16033,0,9
36946,72243,0,16034,0,9
36947,72244,0,16035,0,9
36948,72245,0,16036,0,9
36949,72248,0,16037,0,9
36950,72249,0,16038,0,9
36951,72250,0,16039,0,9
36952,72251,0,16040,0,9
36953,72252,0,15951,0,9
36954,72253,0,16041,0,9
36955,72254,0,16042,0,9
36956,72255,0,16043,0,9
36957,72256,0,16044,0,9
36958,72257,0,16045,0,9
36959,72258,0,16046,0,9
36960,72259,0,16047,0,9
36961,72260,0,16048,0,9
36962,72261,0,16049,0,9
36963,72262,0,16050,0,9
36964,72263,0,16051,0,9
36965,72264,0,16052,0,9
36966,72265,0,16053,0,9
36967,72266,0,16054,0,9
36968,72267,0,16055,0,9
36969,72268,0,16056,0,9
36970,72269,0,16057,0,9
36971,72270,0,16058,0,9
36972,72271,0,16059,0,9
36973,72272,0,16060,0,9
36974,72273,0,16061,0,9
36975,72274,0,16062,0,9
36976,72275,0,16063,0,9
36977,72276,0,16064,0,9
36978,72277,0,16065,0,9
36979,72278,0,16066,0,9
36980,72279,0,16067,0,9
36981,72280,0,16068,0,9
36982,72281,0,16069,0,9
36983,72282,0,16070,0,9
36984,72283,0,16071,0,9
36985,72284,0,16072,0,9
36986,72285,0,16073,0,9
36987,72288,0,16074,0,9
36988,72289,0,16075,0,9
36989,72291,0,16076,0,9
36990,72293,0,16077,0,9
36991,72294,0,16078,0,9
36992,72296,0,16079,0,9
36993,72297,0,16080,0,9
36994,72298,0,16081,0,9
36995,72299,0,16082,0,9
36996,72300,0,16083,0,9
36997,72301,0,16084,0,9
36998,72305,0,7566,0,5
36999,72306,0,7566,0,5
37000,72313,0,15261,0,5
37001,72314,0,15555,0,5
37002,72315,0,15356,0,5
37003,72316,0,15262,0,5
37004,72317,0,15556,0,5
37005,72318,0,15357,0,5
37006,72319,0,15563,0,5
37007,72320,0,15269,0,5
37008,72321,0,15364,0,5
37009,72322,0,7566,0,5
37010,72323,0,7566,0,5
37011,72324,0,7566,0,5
37012,72332,0,15199,0,5
37013,72333,0,15200,0,5
37014,72334,0,15201,0,5
37015,72335,0,15202,0,5
37016,72336,0,15203,0,5
37017,72337,0,15232,0,5
37018,72338,0,15233,0,5
37019,72339,0,15234,0,5
37020,72340,0,15628,0,5
37021,72341,0,15235,0,5
37022,72342,0,15229,0,5
37023,72343,0,15230,0,5
37024,72344,0,15236,0,5
37025,72345,0,15232,0,5
37026,72346,0,15233,0,5
37027,72347,0,15234,0,5
37028,72348,0,15628,0,5
37029,72349,0,15235,0,5
37030,72350,0,15229,0,5
37031,72351,0,15230,0,5
37032,72352,0,15236,0,5
37033,72353,0,15232,0,5
37034,72354,0,15233,0,5
37035,72355,0,15234,0,5
37036,72356,0,15628,0,5
37037,72357,0,15235,0,5
37038,72362,0,15237,0,5
37039,72363,0,15237,0,5
37040,72364,0,15238,0,5
37041,72365,0,15238,0,5
37042,72366,0,15244,0,5
37043,72367,0,15244,0,5
37044,72368,0,15239,0,5
37045,72369,0,15240,0,5
37046,72370,0,15241,0,5
37047,72371,0,15242,0,5
37048,72372,0,15243,0,5
37049,72373,0,15264,0,5
37050,72374,0,15265,0,5
37051,72375,0,15266,0,5
37052,72376,0,15267,0,5
37053,72377,0,15268,0,5
37054,72378,0,15298,0,5
37055,72379,0,15299,0,5
37056,72380,0,15300,0,5
37057,72381,0,15301,0,5
37058,72382,0,15302,0,5
37059,72383,0,15296,0,5
37060,72384,0,15296,0,5
37061,72385,0,15297,0,5
37062,72386,0,15297,0,5
37063,72387,0,15303,0,5
37064,72388,0,15303,0,5
37065,72389,0,15298,0,5
37066,72390,0,15299,0,5
37067,72391,0,15300,0,5
37068,72392,0,15301,0,5
37069,72393,0,15302,0,5
37070,72394,0,15197,0,5
37071,72395,0,15432,0,5
37072,72396,0,15198,0,5
37073,72397,0,15431,0,5
37074,72398,0,15204,0,5
37075,72399,0,15425,0,5
37076,72400,0,15359,0,5
37077,72401,0,15360,0,5
37078,72402,0,15361,0,5
37079,72403,0,15362,0,5
37080,72404,0,15363,0,5
37081,72405,0,15359,0,5
37082,72406,0,15360,0,5
37083,72407,0,15361,0,5
37084,72408,0,15362,0,5
37085,72409,0,15363,0,5
37086,72416,0,15319,0,5
37087,72417,0,15319,0,5
37088,72418,0,15318,0,5
37089,72419,0,15318,0,5
37090,72420,0,15312,0,5
37091,72421,0,15312,0,5
37092,72422,0,15317,0,5
37093,72423,0,15316,0,5
37094,72424,0,15315,0,5
37095,72425,0,15314,0,5
37096,72426,0,15313,0,5
37097,72427,0,15392,0,5
37098,72428,0,15393,0,5
37099,72429,0,15393,0,5
37100,72430,0,15399,0,5
37101,72431,0,15399,0,5
37102,72432,0,15394,0,5
37103,72433,0,15395,0,5
37104,72434,0,15396,0,5
37105,72435,0,15397,0,5
37106,72436,0,15398,0,5
37107,72437,0,15394,0,5
37108,72438,0,15395,0,5
37109,72439,0,15396,0,5
37110,72440,0,15397,0,5
37111,72441,0,15398,0,5
37112,72442,0,15392,0,5
37113,72443,0,15394,0,5
37114,72444,0,15395,0,5
37115,72445,0,15396,0,5
37116,72446,0,15397,0,5
37117,72447,0,15398,0,5
37118,72451,0,7566,0,5
37119,72452,0,7566,0,5
37120,72459,0,15558,0,5
37121,72460,0,15559,0,5
37122,72461,0,15560,0,5
37123,72462,0,15561,0,5
37124,72463,0,15562,0,5
37125,72464,0,15430,0,5
37126,72465,0,15429,0,5
37127,72466,0,15428,0,5
37128,72467,0,15427,0,5
37129,72468,0,15426,0,5
37130,72469,0,16085,0,9
37131,72470,0,16086,0,9
37132,72471,0,16087,0,9
37133,72472,0,16088,0,9
37134,72473,0,16089,0,9
37135,72474,0,16090,0,9
37136,72476,0,16091,0,9
37137,72477,0,16092,0,9
37138,72478,0,16093,0,9
37139,72479,0,16094,0,9
37140,72481,0,16095,0,9
37141,72482,0,16096,0,9
37142,72483,0,16097,0,9
37143,72484,0,16098,0,9
37144,72485,0,16099,0,9
37145,72486,0,16100,0,9
37146,72487,0,16101,0,9
37147,72488,0,16102,0,9
37148,72489,0,16103,0,9
37149,72490,0,16104,0,9
37150,72491,0,16105,0,9
37151,72492,0,16106,0,9
37152,72493,0,16107,0,9
37153,72494,0,16108,0,9
37154,72495,0,16109,0,9
37155,72496,0,16085,0,9
37156,72497,0,15554,0,9
37157,72498,0,15553,0,9
37158,72499,0,15552,0,9
37159,72500,0,15551,0,9
37160,72501,0,15550,0,9
37161,72502,0,15549,0,9
37162,72503,0,15548,0,9
37163,72504,0,15547,0,9
37164,72505,0,15546,0,9
37165,72506,0,16110,0,9
37166,72507,0,16111,0,9
37167,72508,0,16112,0,9
37168,72509,0,16113,0,9
37169,72510,0,16114,0,9
37170,72511,0,16115,0,9
37171,72512,0,16116,0,9
37172,72513,0,16117,0,9
37173,72514,0,16118,0,9
37174,72515,0,16119,0,9
37175,72553,0,16120,0,9
37176,72584,0,16121,0,9
37177,72585,0,16122,0,9
37178,72586,0,16123,0,9
37179,72587,0,16124,0,9
37180,72603,0,16125,0,9
37181,72604,0,16126,0,9
37182,72605,0,16127,0,9
37183,72606,0,16128,0,9
37184,72607,0,16129,0,9
37185,72608,0,16130,0,9
37186,72609,0,16131,0,9
37187,72610,0,16132,0,9
37188,72611,0,16133,0,9
37189,72612,0,16134,0,9
37190,72613,0,16135,0,9
37191,72614,0,16136,0,9
37192,72615,0,16137,0,9
37193,72616,0,16138,0,9
37194,72617,0,16139,0,9
37195,72618,0,16140,0,9
37196,72621,0,9414,0,3
37197,72622,0,9238,0,3
37198,72623,0,9409,0,3
37199,72624,0,9410,0,3
37200,72625,0,9411,0,3
37201,72626,0,9412,0,3
37202,72627,0,16141,0,3
37203,72628,0,9413,0,3
37204,72629,0,16142,0,9
37205,72630,0,16143,0,9
37206,72631,0,16144,0,9
37207,72632,0,16145,0,9
37208,72633,0,16146,0,9
37209,72634,0,16147,0,9
37210,72635,0,16148,0,9
37211,72636,0,16149,0,9
37212,72637,0,16150,0,9
37213,72638,0,9886,0,3
37214,72639,0,9248,0,3
37215,72640,0,9293,0,3
37216,72641,0,9881,0,3
37217,72642,0,16151,0,3
37218,72643,0,9873,0,3
37219,72644,0,9791,0,3
37220,72645,0,9277,0,3
37221,72646,0,9767,0,3
37222,72647,0,9270,0,3
37223,72648,0,9934,0,3
37224,72649,0,9288,0,3
37225,72650,0,16153,0,3
37226,72651,0,11124,0,3
37227,72652,0,16154,0,3
37228,72653,0,9736,0,3
37229,72655,0,9767,0,3
37230,72656,0,9270,0,3
37231,72657,0,9934,0,3
37232,72658,0,9288,0,3
37233,72659,0,16153,0,3
37234,72660,0,11124,0,3
37235,72661,0,16154,0,3
37236,72662,0,9736,0,3
37237,72664,0,9463,0,3
37238,72665,0,9462,0,3
37239,72666,0,9464,0,3
37240,72667,0,9465,0,3
37241,72668,0,9466,0,3
37242,72669,0,9467,0,3
37243,72670,0,9461,0,3
37244,72671,0,9468,0,3
37245,72672,0,9471,0,3
37246,72673,0,9470,0,3
37247,72674,0,9472,0,3
37248,72675,0,9347,0,3
37249,72676,0,9384,0,3
37250,72677,0,9474,0,3
37251,72678,0,9469,0,3
37252,72679,0,9362,0,3
37253,72681,0,9471,0,3
37254,72682,0,9470,0,3
37255,72683,0,9472,0,3
37256,72684,0,9347,0,3
37257,72685,0,9384,0,3
37258,72686,0,9474,0,3
37259,72687,0,9469,0,3
37260,72688,0,9362,0,3
37261,72689,0,9471,0,3
37262,72690,0,9470,0,3
37263,72691,0,9472,0,3
37264,72692,0,9347,0,3
37265,72693,0,9384,0,3
37266,72694,0,9474,0,3
37267,72695,0,9469,0,3
37268,72696,0,9362,0,3
37269,72697,0,16156,0,9
37270,72698,0,9897,0,3
37271,72699,0,9883,0,3
37272,72700,0,9824,0,3
37273,72701,0,16157,0,3
37274,72702,0,9769,0,3
37275,72703,0,9363,0,3
37276,72704,0,16158,0,3
37277,72705,0,9722,0,3
37278,72798,0,16159,0,1
37279,72799,0,16160,0,1
37280,72800,0,16161,0,1
37281,72801,0,16162,0,1
37282,72802,0,16163,0,1
37283,72803,0,16164,0,1
37284,72804,0,16165,0,1
37285,72805,0,16166,0,1
37286,72806,0,16167,0,1
37287,72807,0,16168,0,1
37288,72808,0,16169,0,1
37289,72809,0,16170,0,1
37290,72810,0,16171,0,1
37291,72811,0,16130,0,1
37292,72812,0,16172,0,1
37293,72813,0,16173,0,1
37294,72814,0,16174,0,1
37295,72815,0,16175,0,1
37296,72816,0,16176,0,1
37297,72817,0,16177,0,1
37298,72818,0,16178,0,1
37299,72819,0,16179,0,1
37300,72820,0,16180,0,1
37301,72821,0,16181,0,1
37302,72822,0,16182,0,1
37303,72823,0,16183,0,1
37304,72824,0,16184,0,1
37305,72825,0,16185,0,1
37306,72826,0,16186,0,1
37307,72827,0,16187,0,1
37308,72828,0,16188,0,1
37309,72829,0,16189,0,1
37310,72830,0,16190,0,1
37311,72832,0,16191,0,1
37312,72833,0,16192,0,1
37313,72834,0,16193,0,1
37314,72835,0,16194,0,1
37315,72836,0,16195,0,1
37316,72838,0,16196,0,1
37317,72839,0,16197,0,1
37318,72840,0,16198,0,1
37319,72841,0,16199,0,1
37320,72842,0,16200,0,1
37321,72843,0,16201,0,1
37322,72844,0,16202,0,1
37323,72846,0,16203,0,1
37324,72847,0,16204,0,1
37325,72848,0,16205,0,1
37326,72849,0,16206,0,1
37327,72850,0,16207,0,1
37328,72851,0,16208,0,1
37329,72852,0,16209,0,2
37330,72853,0,16210,0,1
37331,72854,0,16129,0,1
37332,72855,0,16211,0,1
37333,72856,0,16212,0,1
37334,72857,0,16213,0,1
37335,72858,0,16214,0,2
37336,72859,0,16215,0,1
37337,72860,0,16216,0,1
37338,72861,0,16217,0,1
37339,72862,0,16218,0,1
37340,72863,0,16219,0,1
37341,72864,0,16220,0,1
37342,72865,0,16221,0,1
37343,72866,0,16222,0,1
37344,72867,0,16223,0,1
37345,72868,0,16224,0,1
37346,72869,0,16225,0,1
37347,72870,0,16226,0,1
37348,72871,0,16227,0,2
37349,72872,0,16228,0,2
37350,72873,0,16229,0,2
37351,72874,0,16230,0,2
37352,72875,0,16231,0,2
37353,72876,0,10875,0,2
37354,72877,0,16232,0,2
37355,72878,0,316,0,2
37356,72879,0,16233,0,2
37357,72881,0,16234,0,2
37358,72882,0,16235,0,2
37359,72883,0,16236,0,2
37360,72884,0,16237,0,2
37361,72887,0,16238,0,2
37362,72889,0,9897,0,3
37363,72890,0,9883,0,3
37364,72891,0,9824,0,3
37365,72892,0,16157,0,3
37366,72893,0,9829,0,3
37367,72894,0,9363,0,3
37368,72895,0,16158,0,3
37369,72896,0,9722,0,3
37370,72902,0,9897,0,3
37371,72903,0,9883,0,3
37372,72904,0,9824,0,3
37373,72905,0,16157,0,3
37374,72906,0,9769,0,3
37375,72907,0,9363,0,3
37376,72908,0,16158,0,3
37377,72909,0,9722,0,3
37378,72910,0,11135,0,3
37379,72911,0,10138,0,3
37380,72912,0,9898,0,3
37381,72913,0,16239,0,3
37382,72914,0,9895,0,3
37383,72915,0,11121,0,3
37384,72916,0,16240,0,3
37385,72917,0,16241,0,3
37386,72918,0,16242,0,3
37387,72919,0,9531,0,3
37388,72920,0,9533,0,3
37389,72921,0,9534,0,3
37390,72922,0,9386,0,3
37391,72923,0,9535,0,3
37392,72924,0,16243,0,3
